source,page_url,author,license,license_url,filename,original_title,date
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Avenida_General_Estev%C3%A3o_de_Morais_Sarmento_02.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Avenida_General_Estevao_de_Morais_Sarmento_02.jpg,File:Avenida General Estevão de Morais Sarmento 02.jpg,2025-05-03 13:04:24
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Avenida_General_Estev%C3%A3o_de_Morais_Sarmento_07.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Avenida_General_Estevao_de_Morais_Sarmento_07.jpg,File:Avenida General Estevão de Morais Sarmento 07.jpg,2025-05-03 11:55:48
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Convento_dos_Grilos_27.jpg,Joseolgon,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Convento_dos_Grilos_27.jpg,File:Convento dos Grilos 27.jpg,2025-07-05 14:54:02
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Equidade_na_Igualdade.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Equidade_na_Igualdade.jpg,File:Equidade na Igualdade.jpg,2025-07-23 16:29:33
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo-Museum1.jpg,SchiDD,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Azulejo-Museum1.jpg,File:Azulejo-Museum1.jpg,2014-05-07
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Artisans_at_the_national_tile_museum_(22342462766).jpg,"Bex Walton from London, England",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Artisans_at_the_national_tile_museum__22342462766_.jpg,File:Artisans at the national tile museum (22342462766).jpg,2015-10-20 11:09
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lisbon_101_(32508216471).jpg,Lucas £ € $ ¥,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Lisbon_101__32508216471_.jpg,File:Lisbon 101 (32508216471).jpg,2014-06-22 15:14
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lisboa_em1018_2073054_(25328245607).jpg,"tomasz przechlewski from Sopot, Poland",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Lisboa_em1018_2073054__25328245607_.jpg,File:Lisboa em1018 2073054 (25328245607).jpg,2018-02-07 13:41
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lisboa_em1018_2073060_(40199787891).jpg,"tomasz przechlewski from Sopot, Poland",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Lisboa_em1018_2073060__40199787891_.jpg,File:Lisboa em1018 2073060 (40199787891).jpg,2018-02-07 13:46
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lisboa_em1018_2073061_(25328258327).jpg,"tomasz przechlewski from Sopot, Poland",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Lisboa_em1018_2073061__25328258327_.jpg,File:Lisboa em1018 2073061 (25328258327).jpg,2018-02-07 13:46
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lisboa_em1018_2073062_(39488369704).jpg,"tomasz przechlewski from Sopot, Poland",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Lisboa_em1018_2073062__39488369704_.jpg,File:Lisboa em1018 2073062 (39488369704).jpg,2018-02-07 13:46
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lisboa_em1018_2073085_(39488409874).jpg,"tomasz przechlewski from Sopot, Poland",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Lisboa_em1018_2073085__39488409874_.jpg,File:Lisboa em1018 2073085 (39488409874).jpg,2018-02-07 13:56
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lisboa_em1018_2073117_(26327481818).jpg,"tomasz przechlewski from Sopot, Poland",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Lisboa_em1018_2073117__26327481818_.jpg,File:Lisboa em1018 2073117 (26327481818).jpg,2018-02-07 14:17
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Europe_(1889-1910)_-_Devezas_Factory_(Vila_Nova_de_Gaia)_(43092728341).jpg,"Pedro Ribeiro Simões from Lisboa, Portugal",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Europe__1889-1910__-_Devezas_Factory__Vila_Nova_de_Gaia___43092728341_.jpg,File:Europe (1889-1910) - Devezas Factory (Vila Nova de Gaia) (43092728341).jpg,2018-06-20 13:37
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Museu_Nacional_do_Azulejo_(29762135587).jpg,"Julien Chatelain from Paris, France",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Museu_Nacional_do_Azulejo__29762135587_.jpg,File:Museu Nacional do Azulejo (29762135587).jpg,2018-06-27 13:17
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Eve_ou_Femme_au_Serpent_(c.1923)_-_Ernesto_Canto_da_Maia_(1890_-_1981)_(26507545735).jpg,"Pedro Ribeiro Simões from Lisboa, Portugal",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Eve_ou_Femme_au_Serpent__c.1923__-_Ernesto_Canto_da_Maia__1890_-_1981___26507545735_.jpg,File:Eve ou Femme au Serpent (c.1923) - Ernesto Canto da Maia (1890 - 1981) (26507545735).jpg,2014-12-30 14:49
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lisbon_(17143950256).jpg,"João Lavinha from Lisboa, Portugal",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Lisbon__17143950256_.jpg,File:Lisbon (17143950256).jpg,2015-03-01 14:54
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Art_nouveau_bomboni%C3%A9re_(3134544366).jpg,"Pedro Ribeiro Simões from Lisboa, Portugal",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Art_nouveau_bomboniere__3134544366_.jpg,File:Art nouveau bomboniére (3134544366).jpg,2008-12-25 01:18
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Esta%C3%A7%C3%A3o_do_Rossio,_Lisboa,_2016_(27).jpg",Draceane,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Estacao_do_Rossio__Lisboa__2016__27_.jpg,"File:Estação do Rossio, Lisboa, 2016 (27).jpg",2016-10-29 11:52
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Lisbon,_Portugal,_2019_Lisbon,_Portugal,_2019_DSC07148_(51274240632).jpg","Taras Rynza from Moscow, Russia",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Lisbon__Portugal__2019_Lisbon__Portugal__2019_DSC07148__51274240632_.jpg,"File:Lisbon, Portugal, 2019 Lisbon, Portugal, 2019 DSC07148 (51274240632).jpg",2019-04-04 16:03
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Ephebus-Museu_Nacional_do_Azulejo.jpg,Yair Haklai,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Ephebus-Museu_Nacional_do_Azulejo.jpg,File:Ephebus-Museu Nacional do Azulejo.jpg,2022-04-16 10:08:02
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Anuncia%C3%A7%C3%A3o_Ret%C3%A1bulo_de_Nossa_Senhora_da_Vida_(1580),_Museu_Nacional_do_Azulejo.jpg",GualdimG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Anunciacao_Retabulo_de_Nossa_Senhora_da_Vida__1580__Museu_Nacional_do_Azulejo.jpg,"File:Anunciação Retábulo de Nossa Senhora da Vida (1580), Museu Nacional do Azulejo.jpg",2022-09-10 16:11:35
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Lisbon,_Portugal_(52961278283).jpg",thirdsphoto,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Lisbon__Portugal__52961278283_.jpg,"File:Lisbon, Portugal (52961278283).jpg",2023-06-04 12:02
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:MNAz_Ret%C3%A1bulo_de_Nossa_Senhora_da_Vida_01.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,MNAz_Retabulo_de_Nossa_Senhora_da_Vida_01.jpg,File:MNAz Retábulo de Nossa Senhora da Vida 01.jpg,2025-06-17 16:45:49
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:MNAz_41.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,MNAz_41.jpg,File:MNAz 41.jpg,2025-06-17 17:22:50
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Historial_do_Ret%C3%A1bulo_de_Nossa_Senhora_da_Vida.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Historial_do_Retabulo_de_Nossa_Senhora_da_Vida.jpg,File:Historial do Retábulo de Nossa Senhora da Vida.jpg,2025-09-06 17:01:26
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Painel_de_Azulejos_Arte_Nova,_de_Carlos_Afonso_Soares_03.jpg",DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Painel_de_Azulejos_Arte_Nova__de_Carlos_Afonso_Soares_03.jpg,"File:Painel de Azulejos Arte Nova, de Carlos Afonso Soares 03.jpg",2025-08-18 17:32:44
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Painel_de_Azulejos_Arte_Nova,_de_Carlos_Afonso_Soares_02.jpg",DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Painel_de_Azulejos_Arte_Nova__de_Carlos_Afonso_Soares_02.jpg,"File:Painel de Azulejos Arte Nova, de Carlos Afonso Soares 02.jpg",2025-08-18 17:32:35
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Painel_de_Azulejos_Arte_Nova,_de_Carlos_Afonso_Soares_01.jpg",DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Painel_de_Azulejos_Arte_Nova__de_Carlos_Afonso_Soares_01.jpg,"File:Painel de Azulejos Arte Nova, de Carlos Afonso Soares 01.jpg",2025-08-18 17:32:20
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Painel_de_Azulejos_Arte_Nova,_de_Carlos_Afonso_Soares_05.jpg",DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Painel_de_Azulejos_Arte_Nova__de_Carlos_Afonso_Soares_05.jpg,"File:Painel de Azulejos Arte Nova, de Carlos Afonso Soares 05.jpg",2025-08-18 17:33:25
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Painel_de_Azulejos_Arte_Nova,_de_Carlos_Afonso_Soares_04.jpg",DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Painel_de_Azulejos_Arte_Nova__de_Carlos_Afonso_Soares_04.jpg,"File:Painel de Azulejos Arte Nova, de Carlos Afonso Soares 04.jpg",2025-08-18 17:32:59
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Examples_of_old_techniques_of_making_tiles_in_the_Museu_Nacional_do_Azulejo_(National_Tile_Museum)_in_Lisbon,_Portugal_(55181680815).jpg",Philip Mallis from Melbourne,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,techniques_of_making_tiles_in_the_Museu_Nacional_do_Azulejo__National_Tile_Museum__in_Lisbon__Portugal__55181680815_.jpg,"File:Examples of old techniques of making tiles in the Museu Nacional do Azulejo (National Tile Museum) in Lisbon, Portugal (55181680815).jpg",2025-05-31 14:10
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Coloured_tiles_on_walls_inside_Museu_Nacional_do_Azulejo_(National_Tile_Museum)_in_Lisbon,_Portugal_(55180391097).jpg",Philip Mallis from Melbourne,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Coloured_tiles_on_walls_inside_Museu_Nacional_do_Azulejo__National_Tile_Museum__in_Lisbon__Portugal__55180391097_.jpg,"File:Coloured tiles on walls inside Museu Nacional do Azulejo (National Tile Museum) in Lisbon, Portugal (55180391097).jpg",2025-05-31 14:52
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Colourful_tiles_displayed_in_Museu_Nacional_do_Azulejo_(National_Tile_Museum)_in_Lisbon,_Portugal_(55181682285).jpg",Philip Mallis from Melbourne,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Colourful_tiles_displayed_in_Museu_Nacional_do_Azulejo__National_Tile_Museum__in_Lisbon__Portugal__55181682285_.jpg,"File:Colourful tiles displayed in Museu Nacional do Azulejo (National Tile Museum) in Lisbon, Portugal (55181682285).jpg",2025-05-31 14:44
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Coloured_tiles_on_walls_inside_Museu_Nacional_do_Azulejo_(National_Tile_Museum)_in_Lisbon,_Portugal_(55181538304).jpg",Philip Mallis from Melbourne,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Coloured_tiles_on_walls_inside_Museu_Nacional_do_Azulejo__National_Tile_Museum__in_Lisbon__Portugal__55181538304_.jpg,"File:Coloured tiles on walls inside Museu Nacional do Azulejo (National Tile Museum) in Lisbon, Portugal (55181538304).jpg",2025-05-31 14:52
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Ceiling_inside_church_at_the_Museu_Nacional_do_Azulejo_(National_Tile_Museum)_in_Lisbon,_Portugal_(55181541209).jpg",Philip Mallis from Melbourne,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Ceiling_inside_church_at_the_Museu_Nacional_do_Azulejo__National_Tile_Museum__in_Lisbon__Portugal__55181541209_.jpg,"File:Ceiling inside church at the Museu Nacional do Azulejo (National Tile Museum) in Lisbon, Portugal (55181541209).jpg",2025-05-31 16:03
